sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2009-04-24;149,000;149,750;149,000;149,750;146,500;149,750;148,332;28402;4212919;121;
2009-04-23;145,500;146,250;140,750;146,250;140,000;146,250;143,731;34367;4939587;114;
2009-04-22;143,500;144,500;143,000;145,000;140,000;144,500;142,247;42298;6016774;132;
2009-04-21;141,000;141,750;142,000;143,500;136,000;141,000;140,727;61407;8641638,75;140;
2009-04-20;142,250;143,500;143,250;146,000;142,000;142,250;142,386;116518;16590543;157;
2009-04-17;144,250;144,500;144,250;148,000;143,750;144,500;145,738;46046;6710628,5;145;
2009-04-16;142,250;143,000;145,000;146,000;142,000;143,000;144,577;43768;6327830,5;132;
2009-04-15;143,750;144,750;147,000;147,000;143,000;143,750;144,963;53345;7733069,75;155;
2009-04-14;149,000;150,500;141,750;151,500;141,500;149,750;146,128;43714;6387826,25;182;
2009-04-09;137,000;138,000;138,000;139,500;137,250;137,500;138,124;23113;3192460,75;67;
2009-04-08;136,750;137,000;130,250;136,750;128,500;136,750;134,610;146753;19754450,75;183;
2009-04-07;133,000;133,250;135,000;135,000;131,250;133,000;132,185;15090;1994677;53;
2009-04-06;132,000;133,250;135,000;136,500;131,000;132,000;134,601;50335;6775366,75;124;
2009-04-03;132,000;132,500;134,000;138,000;131,000;132,500;134,847;55729;7514882,25;180;
2009-04-02;134,250;135,000;128,500;135,500;127,000;135,000;130,416;90354;11819365;188;
2009-04-01;127,000;127,750;119,500;127,000;118,000;127,000;123,363;61949;7642226;153;
2009-03-31;119,000;119,250;117,250;119,750;117,250;119,250;118,270;23137;2736416;63;
2009-03-30;116,000;116,750;120,000;120,000;116,000;116,000;117,506;24479;2876439,75;99;
2009-03-27;120,250;121,250;125,000;125,000;120,250;120,250;122,037;18936;2310891,25;61;
2009-03-26;122,500;125,000;123,000;124,250;120,500;124,000;122,660;25089;3077404,75;78;
2009-03-25;120,500;121,500;122,250;123,000;119,000;121,500;121,243;36904;4474338;272;
2009-03-24;122,250;123,000;127,750;129,750;121,500;123,000;126,241;61829;7805331,5;179;
2009-03-23;123,500;124,000;122,000;124,000;120,000;124,000;122,042;33774;4121837,25;106;
2009-03-20;118,500;119,500;118,500;120,250;118,500;118,500;119,051;17261;2054939,75;63;
2009-03-19;118,500;119,750;119,000;123,250;118,000;119,750;120,213;54489;6550293,25;133;
2009-03-18;116,750;117,750;116,000;117,500;116,000;116,750;117,201;22327;2616737,25;51;
2009-03-17;114,750;115,500;118,500;118,500;114,000;114,750;115,872;15728;1822429,25;72;
2009-03-16;116,500;118,000;116,750;118,000;115,250;118,000;116,766;16094;1879231,5;61;
2009-03-13;114,000;116,750;119,250;120,000;114,000;114,000;117,350;26542;3114708;118;
2009-03-12;116,000;116,500;117,000;117,000;111,000;116,500;113,807;36202;4120028;122;
2009-03-11;116,750;118,000;114,000;118,000;113,000;118,000;115,265;49104;5659984,75;164;
2009-03-10;112,000;112,250;101,000;112,000;99,500;112,000;103,872;28045;2913102;95;
2009-03-09;100,500;101,500;108,000;108,000;97,250;100,500;100,598;33880;3408258;110;
2009-03-06;102,000;102,250;106,000;106,750;102,000;102,000;104,415;21230;2216719,75;102;
2009-03-05;106,000;106,500;115,000;115,000;106,000;106,000;109,391;25042;2739367,5;99;
2009-03-04;116,000;117,000;110,000;116,000;110,000;116,000;113,520;18277;2074093,25;61;
2009-03-03;109,000;110,000;114,500;114,500;104,500;109,000;109,918;37890;4164780;91;
2009-03-02;111,500;112,000;116,500;116,500;110,250;111,500;112,174;20880;2342182,5;67;
2009-02-27;114,000;115,000;113,750;115,000;111,750;114,000;113,771;5382;612314,75;35;
2009-02-26;116,000;116,750;113,000;116,750;112,250;116,250;114,877;16143;1854452,75;74;
2009-02-25;111,500;114,500;113,000;118,750;111,000;111,500;114,652;23308;2672313,75;77;
2009-02-24;111,000;111,500;112,000;112,000;109,500;111,000;110,890;19853;2201494,75;54;
2009-02-23;111,500;112,750;112,000;113,500;110,500;112,750;112,122;16080;1802916,5;64;
2009-02-20;114,000;114,500;112,000;115,750;112,000;114,500;113,605;17252;1959916;62;
2009-02-19;116,000;116,250;117,500;117,500;114,500;116,250;116,611;20106;2344576,25;54;
2009-02-18;116,250;117,500;117,750;119,000;112,500;117,500;115,920;30313;3513888,25;115;
2009-02-17;115,000;115,250;123,000;123,000;114,500;115,250;116,854;32563;3805107;144;
2009-02-16;123,000;123,250;121,000;124,000;120,000;123,000;121,426;22229;2699171,25;80;
2009-02-13;121,000;122,250;125,500;125,500;121,750;122,250;123,871;30224;3743884,25;87;
2009-02-12;124,750;125,750;123,750;125,750;118,750;125,750;121,336;26033;3158731,5;141;
2009-02-11;122,000;122,750;126,000;126,750;122,000;122,000;124,393;35980;4475642;139;
2009-02-10;126,250;127,000;134,000;134,000;124,500;126,250;129,257;139420;18021021,75;493;
2009-02-09;117,500;118,500;112,250;118,500;108,750;118,500;113,290;51975;5888231,5;160;
2009-02-06;111,000;112,000;109,250;112,000;104,750;112,000;108,841;66294;7215491,25;170;
2009-02-05;106,000;106,250;104,000;106,500;102,000;106,250;104,105;44190;4600388;122;
2009-02-04;105,000;106,500;100,250;107,000;99,250;106,500;103,877;79950;8304945,25;239;
2009-02-03;97,500;98,500;90,000;98,500;88,250;98,500;93,839;91070;8545900,5;209;
2009-02-02;90,750;91,750;96,000;96,000;90,500;90,750;92,081;93606;8619329;276;
2009-01-30;97,250;98,000;96,500;98,750;96,250;97,250;97,307;34614;3368198,25;76;
2009-01-29;96,750;98,750;101,500;102,000;95,500;98,750;99,206;70948;7038461,25;113;
2009-01-28;100,000;100,750;100,000;103,000;99,250;100,000;101,561;38081;3867540,75;104;
2009-01-27;96,500;97,500;102,000;102,000;95,000;97,500;97,937;31710;3105570;108;
2009-01-26;100,750;101,750;94,500;102,000;92,000;101,750;96,663;34938;3377197,75;128;
2009-01-23;94,250;94,500;99,750;99,750;91,500;94,250;94,214;125694;11795718,5;174;
2009-01-22;100,000;101,000;105,750;108,500;99,000;100,000;104,394;43353;4525715;118;
2009-01-21;100,750;101,750;95,500;103,500;83,750;100,750;92,074;71215;6557296,81;246;
2009-01-20;98,000;101,000;106,000;106,000;96,750;98,000;100,495;42144;4235253,25;135;
2009-01-19;105,750;106,000;108,500;108,500;100,750;106,000;105,300;20350;2142862,75;83;
2009-01-16;106,500;107,000;106,000;109,250;105,500;107,000;107,342;44887;4818246,5;99;
2009-01-15;103,500;104,000;109,000;111,750;103,000;103,500;108,187;49369;5341089,5;164;
2009-01-14;109,000;111,000;121,000;121,000;107,000;111,000;112,212;54512;6116913,25;237;
2009-01-13;117,500;118,750;119,000;119,000;115,500;117,500;117,490;28585;3358464;124;
2009-01-12;119,000;120,750;125,750;125,750;119,000;119,000;122,014;57358;6998497,5;141;
2009-01-09;125,000;125,500;127,000;127,000;124,500;125,500;126,168;24115;3042508,5;61;
2009-01-08;125,750;126,750;126,000;127,000;124,250;125,750;125,923;34410;4333013;102;
2009-01-07;128,750;129,750;129,000;131,000;127,750;129,750;129,598;26839;3478286,75;85;
2009-01-05;126,000;127,000;129,500;130,000;125,250;127,000;127,769;24593;3142229;83;
2009-01-02;128,000;128,500;128,000;129,250;127,000;128,500;128,231;30487;3909377;124;
2008-12-30;123,000;123,750;122,750;125,000;122,500;123,000;123,602;36011;4451011,25;131;
2008-12-29;122,000;122,500;123,250;124,000;122,000;122,000;122,932;29699;3650957,75;107;
2008-12-23;123,000;124,000;122,500;124,000;121,250;123,000;122,319;40716;4980345,75;125;
2008-12-22;122,500;123,500;124,750;125,250;122,500;122,500;123,600;28585;3533116,75;106;
2008-12-19;125,500;126,750;126,000;127,750;125,250;125,500;126,540;20180;2553584,75;105;
2008-12-18;126,750;127,500;129,000;130,000;126,250;127,500;128,037;54055;6921043,82;102;
2008-12-17;126,500;128,000;132,000;132,750;127,250;127,500;129,662;44221;5733799,25;127;
2008-12-16;130,250;131,250;132,250;133,250;130,250;130,500;131,351;26809;3521397,5;57;
2008-12-15;130,250;131,000;135,500;137,250;130,500;131,000;133,787;19926;2665834,75;80;
2008-12-12;134,000;134,750;136,250;136,250;131,500;134,750;133,765;20711;2770421;89;
2008-12-11;138,500;138,750;144,000;144,000;138,750;138,750;140,437;22097;3103231,25;65;
2008-12-10;143,500;145,000;148,000;149,000;141,250;145,000;144,130;31248;4503769,75;106;
2008-12-09;147,750;148,250;142,500;149,500;142,000;148,250;145,692;39790;5797097,75;126;
2008-12-08;145,250;145,500;138,000;146,000;135,000;145,500;140,353;46186;6482340,75;154;
2008-12-05;131,000;131,500;134,000;135,750;129,000;131,500;132,120;65403;8641040;165;
2008-12-04;137,000;137,250;137,500;142,000;135,000;137,500;139,363;28626;3989418;81;
2008-12-03;137,500;138,500;138,500;138,500;134,250;138,000;136,429;18932;2582867;60;
2008-12-02;137,000;138,000;123,750;138,000;123,750;138,000;132,809;30476;4047496,25;62;
2008-12-01;126,000;130,000;133,000;133,000;126,750;126,750;130,134;8682;1129826;50;
2008-11-28;133,000;133,250;134,500;135,500;129,000;133,000;133,948;22343;2992801,5;64;
2008-11-27;133,250;134,500;131,500;134,500;131,000;134,500;132,791;16401;2177896,25;73;
2008-11-26;130,500;131,500;134,000;135,000;129,000;131,500;131,765;11174;1472342,75;36;
2008-11-25;133,750;135,500;131,250;138,000;129,500;135,500;132,705;37341;4955330,25;105;
2008-11-24;130,500;131,750;119,750;131,000;119,750;130,500;123,383;38264;4721125;111;
2008-11-21;117,750;118,500;125,000;126,250;116,250;118,500;121,289;30761;3730971;116;
2008-11-20;122,000;123,000;120,000;123,000;118,250;122,000;120,261;53950;6488090;162;
2008-11-19;124,250;125,500;133,000;133,000;124,250;124,250;127,597;34714;4429406,5;85;
2008-11-18;132,000;132,250;135,750;135,750;127,500;132,000;130,272;25924;3380994,5;70;
2008-11-17;134,000;134,500;135,750;137,250;132,250;134,000;136,143;15935;2169433,25;42;
2008-11-14;136,750;137,000;142,000;142,000;136,250;136,750;139,102;10024;1394355,5;52;
2008-11-13;136,500;136,750;133,500;138,000;132,250;136,750;135,262;28069;3796673,75;70;
2008-11-12;133,250;134,500;138,750;139,500;131,000;133,250;136,071;16076;2187469,25;83;
2008-11-11;135,000;135,750;146,500;146,500;135,000;135,750;139,695;26361;3682494,75;87;
2008-11-10;146,500;147,250;150,000;152,000;146,500;146,500;149,314;22270;3325231,25;62;
2008-11-07;148,500;149,750;142,500;150,000;142,000;149,000;145,722;28573;4163720,5;76;
2008-11-06;142,000;143,250;144,750;150,000;142,000;142,000;144,357;38631;5576767,25;68;
2008-11-05;149,500;150,000;153,500;154,500;150,000;150,000;152,456;39917;6085569;127;
2008-11-04;155,000;155,500;145,000;156,500;145,000;155,000;148,473;46959;6972149,5;151;
2008-11-03;142,500;143,000;144,750;145,000;142,000;143,000;143,575;14498;2081543,5;73;
2008-10-31;137,750;138,500;141,750;144,000;137,500;138,500;141,898;13944;1978625,25;59;
2008-10-30;140,750;142,000;138,000;142,000;135,000;140,750;138,253;59547;8232565,5;163;
2008-10-29;131,750;133,250;127,500;133,250;126,000;133,250;129,742;37193;4825493;122;
2008-10-28;120,500;121,250;129,500;130,250;120,500;120,500;125,360;40778;5111914,5;120;
2008-10-27;125,000;126,000;129,000;129,000;120,000;125,000;123,940;39879;4942590;173;
2008-10-24;128,750;129,750;135,500;136,250;127,000;128,750;130,041;70340;9147086,5;230;
2008-10-23;139,250;140,000;132,750;140,750;131,750;139,250;136,621;65337;8926411,5;163;
2008-10-22;130,000;130,500;137,000;137,000;130,000;130,500;133,932;70112;9390264,25;250;
2008-10-21;132,000;132,750;131,000;138,000;131,000;132,000;134,434;57233;7694036,25;160;
2008-10-20;126,500;127,500;129,250;129,250;124,000;127,500;125,418;43306;5431344,5;117;
2008-10-17;123,000;123,500;129,500;129,500;121,000;123,000;123,365;44905;5539719,5;119;
2008-10-16;121,000;122,000;128,500;130,750;120,000;122,000;126,568;65753;8322237,5;219;
2008-10-15;132,500;132,750;144,000;145,750;132,500;132,500;140,835;32939;4638949,75;141;
2008-10-14;144,000;144,500;146,500;151,000;143,000;144,500;147,392;76829;11324012,75;280;
2008-10-13;141,250;142,000;138,000;145,000;136,250;141,250;142,082;53676;7625319,5;231;
2008-10-10;131,500;132,000;136,500;136,500;126,500;131,500;132,085;64131;8470747,25;202;
2008-10-09;138,500;140,750;141,500;146,750;138,250;138,750;142,530;50728;7230315,75;125;
2008-10-08;137,750;138,250;143,000;149,000;136,000;137,750;140,470;80742;11341901;207;
2008-10-07;149,000;149,750;152,000;153,000;144,000;149,500;148,080;26200;3879812,5;95;
2008-10-06;149,000;151,500;154,000;154,000;147,500;151,000;151,130;38782;5861294,25;124;
2008-10-03;161,000;162,000;156,000;163,000;155,500;161,500;158,410;12128;1921255;50;
2008-10-02;155,000;157,000;159,500;163,000;155,500;155,500;160,000;18046;2887294,5;59;
2008-10-01;158,000;158,500;153,000;158,000;152,000;157,500;154,630;18350;2837550;66;
2008-09-30;150,000;151,500;149,000;156,500;147,500;150,500;150,770;52245;7877117,5;99;
2008-09-29;150,500;152,500;159,500;159,500;150,500;152,500;153,980;15519;2389617,5;73;
2008-09-26;161,000;162,000;161,000;162,000;158,000;162,000;159,310;16824;2680240;35;
2008-09-25;162,000;162,500;157,000;162,000;156,000;162,000;159,120;7749;1233044;47;
2008-09-24;154,500;157,000;156,000;157,000;153,000;157,000;155,050;8050;1248150;28;
2008-09-23;154,000;157,000;156,000;156,000;152,500;155,500;154,790;17223;2666023;57;
2008-09-22;158,000;158,500;163,000;163,000;158,000;158,000;160,870;17519;2818201,5;64;
2008-09-19;161,500;163,500;152,000;162,000;152,000;162,000;156,010;39159;6109034,5;123;
2008-09-18;144,250;146,750;141,000;148,000;141,000;146,750;146,290;74899;10956899,25;96;
2008-09-17;142,000;142,250;150,500;151,000;140,500;142,000;147,000;19596;2880523;94;
2008-09-16;148,000;151,000;150,000;151,000;147,000;149,500;148,970;16938;2523237;92;
2008-09-15;151,000;152,500;151,000;153,500;148,000;152,500;150,640;18505;2787582,5;72;
2008-09-12;156,000;158,000;153,500;158,000;153,500;158,000;155,530;9550;1485325;41;
2008-09-11;152,000;154,000;154,000;154,000;150,000;153,500;152,110;8159;1241054,5;28;
2008-09-10;154,500;156,000;158,000;158,500;156,000;156,000;157,380;8450;1329850;25;
2008-09-09;159,000;160,000;156,500;161,000;156,500;159,000;159,500;10490;1673150;48;
2008-09-08;157,000;158,500;158,000;161,000;156,000;157,500;159,060;38032;6049369,5;81;
2008-09-05;148,000;149,750;149,500;150,500;148,500;149,500;149,210;15057;2246599,5;43;
2008-09-04;150,500;152,000;157,000;158,500;151,500;151,500;155,230;6110;948455;19;
2008-09-03;157,000;157,500;155,500;157,000;154,000;157,000;155,260;4950;768525;21;
2008-09-02;156,500;158,500;151,500;158,500;151,500;158,000;156,610;6246;978169;36;
2008-09-01;151,000;153,000;153,000;153,000;151,000;153,000;152,080;18055;2745765;35;
2008-08-29;152,500;154,000;153,000;154,000;153,000;154,000;153,520;5378;825629;27;
2008-08-28;152,500;153,500;148,000;153,500;148,000;153,000;151,090;24003;3626534;50;
2008-08-27;148,000;149,250;147,500;149,250;146,500;149,250;148,830;12900;1919925;13;
2008-08-26;148,250;148,500;149,000;149,500;146,500;148,500;147,990;20225;2993037,5;41;
2008-08-25;149,500;150,000;151,000;151,500;149,500;150,500;150,610;17363;2615115;19;
2008-08-22;151,500;153,000;148,000;152,500;148,000;152,500;150,080;6800;1020525;23;
2008-08-21;147,500;149,000;149,000;149,000;147,500;147,500;148,200;6850;1015175;23;
2008-08-20;149,250;150,500;150,000;151,000;148,000;150,000;149,290;7570;1130125;35;
2008-08-19;149,250;150,000;155,000;155,000;150,000;150,000;152,810;8722;1332791;34;
2008-08-18;156,500;157,000;156,000;157,500;156,000;157,000;157,270;20560;3233422;31;
2008-08-15;158,000;159,500;161,500;161,500;157,000;157,500;159,270;2800;445950;17;
2008-08-14;160,500;161,000;161,500;162,000;159,000;161,000;160,500;9269;1487630;24;
2008-08-13;161,000;162,500;165,000;166,000;160,500;161,500;162,700;18800;3058700;43;
2008-08-12;166,500;167,000;166,500;167,000;163,500;166,500;165,400;10555;1745750;33;
2008-08-11;165,500;167,000;165,000;167,000;164,500;167,000;165,570;10180;1685515;35;
2008-08-08;163,000;163,500;161,000;163,000;160,000;163,000;161,590;9239;1492898,5;23;
2008-08-07;160,000;161,500;164,000;165,500;161,000;161,500;163,270;9518;1554022;44;
2008-08-06;163,500;165,500;165,000;167,000;164,000;164,500;165,640;15969;2645062,5;56;
2008-08-05;162,000;164,000;156,000;163,000;156,000;163,000;160,550;16800;2697250;56;
2008-08-04;154,000;156,000;152,500;155,000;152,500;155,000;154,010;4518;695810;16;
2008-08-01;152,000;152,500;150,000;153,500;150,000;152,000;152,460;9879;1506169;28;
2008-07-31;152,500;153,500;153,000;154,000;151,000;152,000;152,260;7687;1170403,5;32;
2008-07-30;151,500;153,000;150,000;153,000;150,000;153,000;151,700;4700;713000;16;
2008-07-29;149,250;151,000;149,000;150,000;146,500;150,000;147,560;11650;1719037,5;38;
2008-07-28;150,000;151,000;151,000;151,500;150,000;150,500;150,520;4570;687885;33;
2008-07-25;150,500;152,000;149,750;152,000;148,250;152,000;150,150;6282;943256,5;20;
2008-07-24;151,500;152,500;154,000;155,000;151,000;152,500;153,720;6150;945390;27;
2008-07-23;153,500;154,500;151,000;154,500;150,000;154,000;152,270;24891;3790248,5;50;
2008-07-22;147,750;148,000;148,250;150,500;144,750;147,750;147,590;30690;4529595;93;
2008-07-21;155,000;156,500;154,000;159,500;153,000;156,500;156,870;28730;4507010;54;
2008-07-18;154,000;155,500;147,500;154,000;147,000;154,000;150,450;42266;6359089;89;
2008-07-17;147,000;148,000;145,000;147,750;144,250;147,000;145,610;14360;2090957,5;47;
2008-07-16;140,750;141,000;136,000;141,250;132,500;141,250;135,160;10757;1453922,25;53;
2008-07-15;135,000;135,500;137,250;137,250;133,250;135,250;134,930;13060;1762215;48;
2008-07-14;139,250;140,500;137,250;140,750;137,250;140,000;139,260;16685;2323543,5;44;
2008-07-11;137,000;137,250;139,250;141,750;136,250;137,000;140,720;221397;31155157,25;129;
2008-07-10;139,000;139,750;140,750;142,500;138,750;139,250;140,800;221994;31256677;190;
2008-07-09;142,500;143,250;141,250;144,000;141,250;142,750;142,460;15606;2223200;41;
2008-07-08;138,500;139,750;138,000;140,750;135,000;139,000;137,450;18299;2515286,25;48;
2008-07-07;139,500;141,000;141,000;142,500;139,500;140,000;140,250;11702;1641215;43;
2008-07-04;140,250;141,000;145,000;145,000;140,000;140,500;142,880;24722;3532391;47;
2008-07-03;143,750;144,500;141,750;144,500;139,750;144,500;141,420;8764;1239432;35;
2008-07-02;143,250;144,500;141,000;144,500;139,250;144,000;142,180;9240;1313700;38;
2008-07-01;139,000;139,750;142,000;142,000;138,250;139,500;139,540;8652;1207339;30;
2008-06-30;140,750;142,250;142,000;142,000;140,000;141,500;140,910;10483;1477111,5;40;
2008-06-27;139,250;140,750;140,500;141,750;137,750;140,000;139,600;28700;4006575;75;
2008-06-26;141,000;142,000;145,500;145,500;140,000;141,750;141,430;14260;2016777,5;39;
2008-06-25;145,750;146,500;143,750;146,750;143,250;146,000;145,290;9333;1356022,5;47;
2008-06-24;143,000;143,250;143,000;144,500;141,250;143,000;142,690;16355;2333721;57;
2008-06-23;143,250;144,000;146,500;146,500;143,250;143,500;144,720;28607;4139920,75;67;
2008-06-19;146,750;147,500;149,500;149,500;147,000;147,500;148,150;17330;2567487,25;67;
2008-06-18;149,000;149,750;153,000;153,000;149,500;149,500;150,970;11063;1670214;42;
2008-06-17;154,000;155,000;153,500;154,500;153,500;154,500;153,780;7723;1187653,5;19;
2008-06-16;153,500;154,000;154,000;155,500;153,000;153,500;153,800;9429;1450142,5;39;
2008-06-13;153,500;154,500;154,500;154,500;152,000;154,000;153,680;7483;1149984,5;36;
2008-06-12;153,500;155,000;151,500;154,500;151,000;154,000;152,660;12100;1847210;48;
2008-06-11;151,500;152,500;155,000;156,000;150,000;152,500;153,750;19287;2965375;53;
