sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2021-04-20;115,480;115,520;116,060;116,800;115,360;115,880;116,008;7988885;926647810,04;15303;
2021-04-19;116,620;116,680;118,600;118,780;116,540;116,660;117,167;7031999;823289659,8;11298;
2021-04-16;118,580;118,620;116,800;118,940;116,520;118,940;118,366;7405229;876514459,81;9711;
2021-04-15;117,500;117,540;116,600;117,680;116,000;117,280;117,183;5936479;695614238,79;8416;
2021-04-14;116,600;116,640;119,360;119,360;116,620;116,660;117,307;8234105;965973618,41;12372;
2021-04-13;119,640;119,680;118,900;119,700;118,740;119,580;119,325;5594740;667573571,32;9307;
2021-04-12;118,920;119,000;119,500;119,800;118,640;118,900;119,020;3874788;461181574,44;6679;
2021-04-09;119,700;119,740;119,820;120,000;118,860;119,860;119,531;4360549;521221030,74;8519;
2021-04-08;119,180;119,200;117,820;120,640;117,420;119,500;119,500;7009855;837691748,03;13391;
2021-04-07;117,080;117,140;117,200;117,500;116,520;117,300;117,072;5474428;640895268,05;8260;
2021-04-06;116,880;116,940;116,700;117,540;115,720;117,140;116,806;7739673;904016090,13;12435;
2021-04-01;116,780;116,800;116,500;117,460;116,000;116,300;116,502;3108479;362156238,35;4972;
2021-03-31;115,150;115,250;115,900;116,100;115,100;115,550;115,527;8201614;944931497,02;8036;
2021-03-30;115,950;116,050;116,900;116,900;115,600;116,000;115,984;7420473;860592984,72;10124;
2021-03-29;116,600;116,700;116,450;117,150;115,550;116,900;116,658;6049530;705691941,43;7100;
2021-03-26;116,150;116,250;115,000;116,450;114,450;116,450;115,842;6372317;738120621,61;9757;
2021-03-25;114,500;114,550;114,400;114,950;113,550;114,750;114,406;4540722;519482589,2;7937;
2021-03-24;114,300;114,350;116,000;116,450;113,750;114,400;114,666;8007278;917435767,38;12416;
2021-03-23;117,100;117,200;114,000;118,050;114,000;117,100;116,775;10376128;1211750306,64;12879;
2021-03-22;113,900;114,000;113,500;114,700;113,100;114,000;114,023;6377245;722884833,13;8269;
2021-03-19;113,700;113,750;114,000;114,600;113,500;114,000;114,012;9828392;1120587493,85;10917;
2021-03-18;115,250;115,300;115,000;115,950;114,350;115,250;115,262;6576257;757969994,78;9982;
2021-03-17;114,950;115,000;116,550;117,100;113,850;114,850;115,150;11230997;1293357951,03;18195;
2021-03-16;117,300;117,350;116,150;117,650;115,750;117,150;116,921;9493313;1109820835,06;11298;
2021-03-15;115,450;115,550;116,450;117,550;115,100;115,750;116,102;9921693;1151990821,05;15858;
2021-03-12;112,900;113,000;113,450;113,500;111,900;113,200;112,822;10532077;1188173073,38;13143;
2021-03-11;112,800;112,900;109,050;113,300;108,150;113,200;111,862;13970547;1562739859,85;19493;
2021-03-10;107,750;107,850;105,800;108,100;105,300;107,800;107,302;9066800;972925917,7;13748;
2021-03-09;105,450;105,500;104,150;105,950;103,550;105,600;105,006;6895707;724048846,16;8634;
2021-03-08;104,550;104,600;102,950;104,900;102,200;104,350;103,810;8204217;851645768,64;13374;
2021-03-05;102,300;102,400;103,450;103,900;101,900;101,900;102,766;8551031;878858253,08;14378;
2021-03-04;103,850;103,900;105,750;105,800;103,300;103,700;104,293;7569089;789511896,41;12758;
2021-03-03;105,650;105,750;107,600;107,850;105,050;105,700;106,193;6174371;655693468,54;12630;
2021-03-02;107,750;107,800;107,900;108,600;107,400;107,600;107,821;6327603;682231144,69;11834;
2021-03-01;107,700;107,750;107,700;108,250;106,100;107,900;107,605;7008475;754135231,24;11379;
2021-02-26;105,200;105,300;105,150;106,100;104,000;105,400;105,363;6656196;701318580,87;10561;
2021-02-25;106,100;106,200;105,000;106,800;104,700;106,150;105,735;8381992;886255927,82;13511;
2021-02-24;103,800;103,900;104,400;105,400;103,450;103,850;104,383;32413918;3369978790,49;11294;
2021-02-23;104,250;104,400;105,650;106,050;103,100;104,350;104,694;6094290;638053443,71;10951;
2021-02-22;106,100;106,150;106,050;106,700;105,550;106,100;106,086;6449601;683571951,09;10477;
2021-02-19;107,150;107,250;108,100;108,900;106,900;107,350;107,792;8770220;945391287,17;14909;
2021-02-18;109,550;109,650;109,150;109,850;108,400;109,800;109,360;5850539;639778935,24;9392;
2021-02-17;109,100;109,200;110,400;110,650;108,800;109,550;109,888;7135118;784067077,02;11417;
2021-02-16;111,400;111,500;112,100;112,250;110,900;111,250;111,328;4936430;549560405,34;9130;
2021-02-15;112,050;112,150;113,700;113,900;111,900;112,100;112,466;4650226;522993505,11;6307;
2021-02-12;113,550;113,650;113,700;113,750;112,250;113,600;113,225;4190852;474487969,43;6301;
2021-02-11;113,350;113,450;113,250;114,100;112,900;113,700;113,674;4408637;501159195,45;6382;
2021-02-10;113,050;113,150;113,500;113,950;112,350;113,050;113,153;7418479;839431164,64;8690;
2021-02-09;113,000;113,050;111,500;113,950;111,400;113,400;112,840;6876022;775887332,27;10514;
2021-02-08;111,200;111,300;111,050;111,850;109,800;111,500;111,290;5329644;593072796,1;9187;
2021-02-05;110,950;111,050;111,950;112,100;110,550;111,300;111,132;6902399;767040862,37;9441;
2021-02-04;111,450;111,500;110,350;111,950;110,200;111,850;111,303;9573125;1065448604,13;12590;
2021-02-03;109,600;109,700;108,200;109,950;106,750;109,800;108,817;8809129;958463384,5;12878;
2021-02-02;106,850;106,950;108,150;109,900;106,800;106,850;108,220;10378572;1123384371,16;15801;
2021-02-01;107,100;107,200;107,700;107,850;105,150;107,200;106,537;14215821;1514355978,76;21649;
2021-01-29;105,300;105,350;104,900;109,350;103,400;105,650;106,807;30916700;3302293759,13;40147;
2021-01-28;98,140;98,200;102,600;104,950;98,140;98,200;101,658;22244047;2261580276,6;31299;
2021-01-27;100,350;100,450;100,300;100,750;98,680;100,400;99,914;9092438;908426550,25;14022;
2021-01-26;99,940;100,000;100,950;101,850;99,820;99,980;100,873;11152763;1125203439,29;14728;
2021-01-25;99,480;99,500;98,060;99,960;97,800;99,320;99,119;12148350;1204105218,58;16274;
2021-01-22;97,380;97,420;97,500;98,000;96,900;97,300;97,403;7237942;705010394,32;11151;
2021-01-21;97,480;97,540;98,940;99,360;97,280;97,440;97,851;8391817;821158462,42;11676;
2021-01-20;98,760;98,800;98,540;99,340;98,420;98,940;98,907;5860566;579646670,97;9704;
2021-01-19;97,860;97,880;100,150;100,350;97,740;97,740;98,418;7253620;713993357,37;10170;
2021-01-18;99,760;99,780;99,500;100,900;99,400;99,700;100,051;5740320;574332031,13;7714;
2021-01-15;98,920;98,980;97,560;99,140;97,380;99,060;98,468;6783243;667886445,47;8678;
2021-01-14;98,620;98,680;98,820;99,040;97,300;98,700;98,427;8131581;800273563,13;11597;
2021-01-13;98,160;98,200;98,120;98,440;97,600;98,240;98,187;5069727;497777638,23;8490;
2021-01-12;98,260;98,300;98,640;98,680;97,380;98,200;97,909;7499860;734305998,67;10505;
2021-01-11;98,600;98,640;99,380;99,660;98,420;98,640;98,925;4508676;446063693,13;7229;
2021-01-08;99,260;99,300;99,100;99,860;98,160;99,460;99,297;6480023;643376853,96;10194;
2021-01-07;98,640;98,660;100,600;101,100;97,960;98,540;98,851;9749487;963703576,54;14286;
2021-01-05;99,800;99,840;99,440;100,150;99,040;100,100;99,895;3148485;314514120,61;4839;
2021-01-04;99,500;99,540;99,200;100,600;98,780;99,540;99,741;6765095;674766091,06;10775;
2020-12-30;98,080;98,120;98,500;99,400;97,640;97,640;98,187;5494404;539508704,93;6685;
2020-12-29;98,620;98,660;98,500;99,820;98,440;98,620;99,095;4296280;425744907,45;7745;
2020-12-28;98,300;98,360;98,000;98,780;97,420;98,360;98,261;2731173;268369716,76;5868;
2020-12-23;97,940;97,980;98,760;98,880;97,080;98,040;97,916;3078219;301404347,58;5916;
2020-12-22;97,800;97,900;97,140;98,060;96,620;97,880;97,402;3537267;344185411,23;6277;
2020-12-21;96,760;96,820;98,020;98,220;96,160;97,060;96,903;6355695;615295661,65;10919;
2020-12-18;98,960;99,000;100,500;100,650;98,780;98,900;99,262;8694162;863016430,88;9181;
2020-12-17;100,000;100,050;101,300;101,900;99,800;99,960;100,371;6347370;637125789,38;7311;
2020-12-16;99,760;99,820;100,600;101,000;99,240;99,960;99,988;6285646;628492793,53;7641;
2020-12-15;100,500;100,600;99,020;100,600;98,840;100,550;100,050;7960411;796400591,04;9061;
2020-12-14;99,240;99,300;100,150;100,450;98,900;99,380;99,475;7829820;778883081,91;11816;
2020-12-11;99,980;100,000;99,000;100,550;95,900;100,050;98,529;22325133;2200006356,28;34057;
2020-12-10;104,800;104,850;105,450;105,700;103,250;104,500;104,538;5804647;606818721,75;6965;
2020-12-09;105,250;105,300;106,500;106,500;105,050;105,500;105,510;5327522;562106957,25;6351;
2020-12-08;105,700;105,800;104,800;106,150;103,750;106,000;105,251;6264889;659292033,38;7460;
2020-12-07;104,950;105,000;104,450;105,000;103,700;104,800;104,455;5269935;550458441,02;6998;
2020-12-04;104,400;104,450;104,050;104,700;103,850;104,400;104,249;3285412;342494312,04;4178;
2020-12-03;104,100;104,200;104,150;104,850;103,850;104,050;104,180;4783519;498347944,7;5642;
2020-12-02;104,550;104,600;105,050;105,050;103,900;104,600;104,513;4611609;481959497,59;5692;
2020-12-01;105,200;105,300;105,950;106,400;105,150;105,150;105,542;4674431;493368487,37;6069;
2020-11-30;104,850;104,900;106,000;106,000;104,500;104,850;104,945;9310857;977146904,75;8280;
2020-11-27;105,900;105,950;104,000;106,150;103,950;106,150;105,357;5492956;578738990,73;6361;
2020-11-26;104,150;104,250;104,350;104,900;103,900;104,350;104,265;4110502;428572064,97;4969;
2020-11-25;104,300;104,400;104,500;105,100;103,950;104,250;104,342;4814691;502372260,76;5849;
2020-11-24;104,400;104,450;104,000;104,850;103,750;104,600;104,327;5218305;544410851,91;7360;
2020-11-23;103,800;103,850;104,950;105,400;103,650;103,650;104,036;4876785;506001421,15;6735;
2020-11-20;104,450;104,500;104,250;104,950;104,050;104,950;104,674;5364780;561539326,93;7012;
2020-11-19;104,350;104,400;103,850;104,750;103,450;104,350;104,275;6060220;631920829,51;8580;
2020-11-18;103,400;103,450;103,800;104,650;103,400;103,450;103,736;6634262;688242066,35;7865;
2020-11-17;104,200;104,250;104,850;105,100;103,650;104,300;104,342;7896941;823979243,52;9401;
2020-11-16;104,100;104,150;103,650;105,550;103,400;104,250;104,508;8021115;838275605,32;9670;
2020-11-13;103,100;103,150;103,150;103,550;102,350;102,750;102,829;8408964;864692792,54;8615;
2020-11-12;103,450;103,500;102,350;104,300;101,700;103,350;103,298;9465304;977755659,03;11593;
2020-11-11;102,450;102,550;99,900;102,650;99,680;102,350;101,576;9212583;935613359,82;14067;
2020-11-10;99,760;99,780;106,500;106,600;99,680;99,820;101,637;14791945;1503614626,89;22236;
2020-11-09;106,850;106,900;106,700;108,400;105,800;106,850;107,078;10692427;1144971340,45;15868;
2020-11-06;104,900;105,000;104,800;105,300;104,000;104,850;104,722;6631397;694447590,72;7599;
2020-11-05;104,850;104,950;104,000;105,100;103,200;105,100;104,693;7125935;746027562,43;9703;
2020-11-04;103,050;103,100;101,000;103,500;100,850;103,050;102,677;6969584;715623036,62;10279;
2020-11-03;101,650;101,750;100,600;102,250;100,300;101,600;101,564;4891276;496792487,41;7713;
2020-11-02;100,200;100,300;99,860;101,400;98,720;100,450;100,277;6551618;656974084,89;9922;
2020-10-30;99,760;99,820;100,050;100,550;99,200;99,280;99,548;4097701;407935302,14;5610;
2020-10-29;100,600;100,700;100,650;102,150;100,400;100,700;101,068;7270632;734843391,29;10639;
2020-10-28;100,750;100,800;101,850;102,750;100,100;100,650;100,799;8662950;873218686,07;13631;
2020-10-27;103,500;103,600;106,000;106,550;103,450;103,500;104,072;9184951;955942128,72;12649;
2020-10-26;105,400;105,500;107,000;108,350;105,250;105,250;106,614;6957707;741895912,68;10446;
2020-10-23;107,950;108,000;109,000;109,250;106,700;108,450;108,040;10074554;1088405840,04;13281;
2020-10-22;109,100;109,200;108,000;110,150;106,650;109,000;108,494;13887571;1506805070,58;19144;
2020-10-21;108,000;108,100;105,500;108,350;103,900;108,000;106,364;25518332;2714156146,88;32719;
2020-10-20;98,380;98,400;97,420;98,560;96,640;98,560;97,872;9976916;976440395,92;13308;
2020-10-19;97,360;97,420;96,420;97,840;96,180;97,420;97,111;10057882;976697478,85;15087;
2020-10-16;95,240;95,300;95,900;96,540;94,840;95,000;95,282;8500187;809915148;11167;
2020-10-15;95,360;95,400;95,400;95,640;93,420;95,220;94,586;8511389;805025188,96;13319;
2020-10-14;95,620;95,660;95,360;95,920;94,940;95,800;95,538;6875653;656882301,75;8497;
2020-10-13;95,580;95,620;95,920;96,100;95,200;95,360;95,530;6418001;613118366,13;8871;
2020-10-12;95,900;95,940;96,460;96,640;95,740;95,920;96,147;5501532;528971626,75;8664;
2020-10-09;95,880;95,940;96,280;96,420;95,680;96,060;96,059;4455805;428020767,68;6802;
2020-10-08;95,680;95,720;95,340;96,220;95,300;95,700;95,837;5058729;484818160,26;8048;
2020-10-07;94,980;95,020;95,900;96,360;94,700;95,100;95,223;5234547;498438748,84;9657;
2020-10-06;96,120;96,160;96,180;97,080;95,560;95,980;96,208;7057107;678939041,35;10373;
2020-10-05;95,840;95,860;95,220;96,300;95,100;95,560;95,683;4723001;451905913,68;7513;
2020-10-02;94,960;95,000;95,500;95,500;93,780;94,980;94,516;6261786;591834360,96;10799;
2020-10-01;96,120;96,160;98,280;98,500;95,620;96,140;96,588;5806121;560816461,91;10303;
2020-09-30;98,540;98,600;98,200;99,400;97,520;98,280;98,469;7207943;709761381,34;9212;
2020-09-29;98,000;98,040;97,100;98,480;96,640;98,100;97,841;7118324;696459845,1;8656;
2020-09-28;97,080;97,120;96,100;97,380;96,100;97,100;96,807;5301345;513204113,6;8232;
2020-09-25;95,360;95,400;95,800;96,480;94,640;95,480;95,442;7119672;679440119,24;11062;
2020-09-24;95,960;96,000;95,000;96,220;94,660;96,020;95,571;6757974;645853765,79;10351;
2020-09-23;96,940;96,980;97,100;97,720;96,440;96,700;96,927;5272803;511075185,73;9141;
2020-09-22;96,620;96,660;95,000;96,680;95,000;96,480;96,218;6202043;595740847,03;9038;
2020-09-21;94,620;94,680;98,000;98,000;94,520;94,620;95,656;7778029;743591822,18;11836;
2020-09-18;98,120;98,160;97,300;99,340;97,140;98,260;98,336;17811892;1751579453,36;14147;
2020-09-17;96,920;96,980;95,660;97,060;95,300;97,000;96,499;5190924;500883992,08;9248;
2020-09-16;96,440;96,480;96,620;97,220;96,100;96,340;96,604;5589424;539974723,07;7618;
2020-09-15;96,580;96,620;95,920;97,100;95,240;96,480;96,550;6344434;612547620,4;9912;
2020-09-14;95,940;96,000;96,260;96,880;95,780;95,880;96,055;4741837;455508146,49;8408;
2020-09-11;96,140;96,180;96,900;96,980;95,720;96,100;96,281;4892618;471071227,65;8455;
2020-09-10;96,240;96,260;97,600;97,700;95,680;96,420;96,531;6528926;630263231,2;9903;
2020-09-09;97,840;97,880;96,500;98,140;96,160;98,000;97,476;6984857;680848060,14;11112;
2020-09-08;97,040;97,100;98,760;98,760;96,020;97,060;97,038;7571783;734769489,09;13883;
2020-09-07;98,420;98,460;98,560;98,900;97,240;98,400;98,236;4767977;468391431;7494;
2020-09-04;97,920;97,980;97,100;99,400;96,180;98,000;98,053;9859116;967041767,79;14769;
2020-09-03;96,860;96,900;101,500;102,550;96,720;97,100;99,162;10207134;1012099261,89;14763;
2020-09-02;100,600;100,700;100,550;102,850;100,100;100,500;101,290;7238111;733162515,02;9758;
2020-09-01;100,300;100,350;100,850;102,250;100,250;100,250;101,149;5351138;541311064,59;8736;
2020-08-31;100,350;100,400;101,150;102,100;100,250;100,250;100,764;5117658;515746692,1;6241;
2020-08-28;101,150;101,200;103,450;103,750;100,950;101,150;101,723;7606703;773843261,55;10532;
2020-08-27;104,100;104,200;104,300;104,850;103,450;104,400;104,157;6794458;707665920,45;9411;
2020-08-26;103,650;103,750;101,900;104,250;101,300;103,800;103,320;5337193;551434926,58;8198;
2020-08-25;102,050;102,150;101,500;102,750;101,300;102,000;102,048;5948530;607060510,9;8174;
2020-08-24;101,050;101,100;100,300;101,550;100,300;101,000;101,017;4588636;463194228,06;6761;
2020-08-21;99,900;99,940;100,350;100,350;98,980;99,880;99,654;6006212;598528012,65;9982;
2020-08-20;100,250;100,350;100,450;100,750;99,260;100,400;100,209;5372406;538356789,82;7718;
2020-08-19;101,450;101,500;100,700;102,750;100,250;101,400;101,596;5490182;557808670,47;6703;
2020-08-18;100,250;100,300;101,000;101,350;100,050;100,350;100,484;5190345;521580505,16;6164;
2020-08-17;101,400;101,450;100,550;102,350;100,550;101,400;101,522;4524251;459315348,12;6121;
2020-08-14;100,200;100,300;102,800;103,050;100,050;100,550;101,017;7338545;741157205,25;8586;
2020-08-13;103,000;103,050;103,500;103,850;102,500;102,950;102,931;4163205;428527392,7;6020;
2020-08-12;103,150;103,200;102,100;103,550;101,750;103,550;102,753;5634428;578912749,17;8478;
2020-08-11;102,050;102,150;101,450;102,500;101,300;102,100;101,989;5167398;527016032,28;7128;
2020-08-10;101,250;101,350;102,050;102,450;101,050;101,350;101,642;3340009;339486865,65;4850;
2020-08-07;101,500;101,550;101,000;102,000;100,550;101,550;101,448;3254978;330210832,7;5379;
2020-08-06;100,950;101,000;101,200;101,400;100,250;101,350;100,984;4206720;424808232,12;5549;
2020-08-05;101,050;101,100;102,400;102,650;101,000;101,200;101,520;3994929;405572987,28;5919;
2020-08-04;101,900;102,000;103,250;103,350;101,750;102,350;102,247;4602726;470614494,17;6034;
2020-08-03;102,500;102,550;101,350;103,500;100,400;102,600;102,192;5817858;594467585,5;9168;
2020-07-31;100,600;100,650;101,000;102,500;100,300;100,800;101,194;6332785;640886275,66;8967;
2020-07-30;99,180;99,220;100,800;101,000;98,820;99,020;99,457;6921453;688444728,89;10651;
2020-07-29;101,000;101,050;100,950;101,400;99,720;101,100;100,655;4325547;435383981,16;6816;
2020-07-28;100,850;100,950;102,000;102,000;100,450;101,000;101,031;4761119;481012274,22;6653;
2020-07-27;101,850;101,950;100,600;102,000;100,100;101,900;101,213;4213165;426380397,29;7215;
2020-07-24;100,600;100,700;102,400;102,400;100,100;100,650;100,981;5987656;604619903,36;10866;
2020-07-23;104,400;104,500;104,500;105,100;103,650;104,400;104,538;5581281;583347340,29;7646;
2020-07-22;103,500;103,600;104,150;104,150;101,650;103,600;103,025;8098368;834312850,91;12692;
2020-07-21;103,850;103,950;104,400;105,000;103,250;104,150;104,278;9878852;1028997745,71;15822;
2020-07-20;102,600;102,700;98,000;103,150;97,960;102,700;100,993;15144462;1527216697,9;25935;
2020-07-17;97,700;97,760;92,320;99,260;92,000;97,660;96,431;24707710;2382413029,95;38171;
2020-07-16;87,900;87,940;87,620;88,920;87,160;87,640;87,918;7132905;627119599,41;10260;
2020-07-15;88,660;88,700;88,020;89,180;87,820;88,360;88,539;7751183;686283255,01;11295;
2020-07-14;87,380;87,420;86,500;88,080;86,020;87,420;87,017;8087760;703757110,21;11568;
2020-07-13;87,780;87,840;86,720;87,900;86,220;87,800;87,316;4786090;417902134,3;7475;
2020-07-10;86,660;86,700;85,940;87,480;85,900;86,460;86,631;6100835;528522109,11;9728;
2020-07-09;85,460;85,500;87,640;87,940;85,400;85,480;86,360;6537552;564596843,63;9725;
2020-07-08;87,720;87,760;86,660;88,120;86,500;87,600;87,436;6649837;581431062,57;10215;
2020-07-07;88,680;88,700;90,720;90,720;87,300;88,540;88,582;10770464;954053478,23;16866;
2020-07-06;91,900;91,960;88,120;91,980;88,100;91,880;90,532;10386984;940323871,54;13026;
2020-07-03;86,900;86,940;86,600;87,620;86,520;87,160;87,096;3657341;318555058,57;5910;
2020-07-02;87,240;87,300;87,000;87,380;86,100;87,220;86,848;5830234;506308223,05;7899;
2020-07-01;85,880;85,920;86,180;86,800;85,520;86,000;86,121;5540347;477154199,6;7958;
2020-06-30;86,320;86,360;86,040;86,340;84,960;86,160;85,790;6737958;577998979,08;8494;
2020-06-29;86,040;86,100;86,600;86,860;85,120;86,040;86,013;5995906;515726969,88;7648;
2020-06-26;86,580;86,660;87,100;88,000;86,240;86,500;86,985;7522208;654325584,87;11015;
2020-06-25;85,060;85,100;84,000;85,080;83,500;85,080;84,493;5433273;459067303,39;8305;
2020-06-24;84,120;84,140;85,660;85,800;84,040;84,200;84,519;5394960;456014565,57;8318;
2020-06-23;86,080;86,140;86,720;87,140;85,760;85,960;86,268;6064884;522705515,77;8272;
2020-06-22;85,900;85,940;85,920;86,960;85,500;86,080;86,143;5338664;459975813,69;7346;
2020-06-18;85,980;86,020;86,300;86,740;85,520;86,080;86,098;11768356;1013230774,05;8031;
2020-06-17;86,240;86,280;86,080;87,040;85,640;86,660;86,538;9648920;835064536,06;9992;
2020-06-16;86,040;86,100;84,700;86,360;84,480;86,180;85,732;12557639;1076513504,93;15614;
2020-06-15;83,560;83,600;81,880;84,000;81,480;83,700;83,152;8265714;687632760,25;11372;
2020-06-12;83,460;83,520;82,000;84,640;81,820;83,600;83,530;7734959;646095090,99;10384;
2020-06-11;83,140;83,200;85,740;86,060;82,960;83,000;83,876;9259279;776020550,35;11459;
2020-06-10;86,500;86,540;85,580;87,260;85,580;86,600;86,600;8300476;718757719,75;10230;
2020-06-09;85,580;85,620;86,620;87,100;85,280;85,280;85,889;10858839;932296309,82;13358;
2020-06-08;86,660;86,700;88,400;88,620;85,880;86,620;86,566;11710270;1013778978,52;15803;
2020-06-05;88,580;88,620;89,340;89,720;87,820;88,400;88,678;10585033;938552537,25;14049;
2020-06-04;88,800;88,860;90,920;91,780;88,440;89,040;89,520;9905366;886796535,47;13656;
2020-06-03;90,860;90,920;88,380;91,340;88,380;90,920;90,032;14830543;1335188830,64;17954;
2020-06-02;87,500;87,540;87,500;87,920;86,280;87,440;87,299;9548698;833573071,78;11506;
2020-06-01;86,660;86,700;87,000;87,240;85,700;86,460;86,616;6654375;576301846,83;6644;
2020-05-29;85,540;85,600;85,500;86,760;84,640;85,640;85,694;20324316;1741709896,96;10681;
2020-05-28;86,240;86,280;85,000;86,340;84,160;85,940;85,442;9649541;824418148,03;12933;
2020-05-27;83,960;84,020;85,240;85,680;83,380;84,120;84,350;10288610;867974109,87;14154;
2020-05-26;85,560;85,600;87,820;87,900;85,360;85,440;86,126;7667768;660404307,14;9685;
2020-05-25;87,000;87,040;85,780;87,960;85,520;87,040;86,489;8078077;698711199,23;9592;
2020-05-22;85,160;85,200;83,120;85,420;82,480;85,240;84,187;8552507;719932061,85;9299;
2020-05-20;83,620;83,680;83,880;84,300;82,780;82,820;83,452;4877110;407029265,35;5092;
2020-05-19;83,720;83,760;84,500;84,500;82,640;83,880;83,582;8890768;743091376,79;11221;
2020-05-18;84,180;84,240;83,760;84,520;82,380;84,120;83,560;12052779;1007020067,43;14274;
2020-05-15;81,840;81,900;79,540;82,760;78,920;82,060;81,053;12181259;987172344,79;16615;
2020-05-14;79,720;79,780;81,260;81,700;78,740;79,540;79,899;9939274;794180188,1;15103;
2020-05-13;82,360;82,420;84,300;84,480;82,240;82,240;82,983;9768987;810691272,71;13231;
2020-05-12;85,040;85,100;83,360;85,280;83,000;85,200;84,741;7382251;625565770,7;9389;
2020-05-11;83,540;83,600;84,000;84,820;83,020;83,720;83,812;7661454;642110197,81;11315;
2020-05-08;83,420;83,480;82,880;84,340;82,600;83,620;83,689;7824989;654929974,5;9342;
2020-05-07;82,340;82,420;82,140;82,520;81,560;82,280;82,151;5934277;487503093,2;8115;
2020-05-06;81,760;81,800;82,360;83,020;81,720;81,720;82,237;6898796;567342714,49;10296;
2020-05-05;82,240;82,280;81,940;82,440;81,100;82,440;82,092;6896942;566163858,78;8531;
2020-05-04;81,580;81,660;82,780;83,000;80,720;81,400;81,692;10439529;852836673,01;13830;
2020-04-30;84,940;85,000;84,000;85,500;82,740;85,100;84,517;7222324;610355042,02;8760;
2020-04-29;83,200;83,280;82,000;83,700;81,580;83,520;82,939;8804469;730237202,49;11926;
2020-04-28;81,820;81,880;82,860;83,280;81,620;82,180;82,384;8265571;680934555,64;12246;
2020-04-27;83,140;83,200;82,060;83,260;81,500;83,100;82,504;8864170;731307166,69;11054;
2020-04-24;81,040;81,060;83,080;83,480;81,040;81,100;81,919;10686348;875432253,2;14222;
2020-04-23;83,660;83,720;85,200;85,400;83,140;84,040;83,941;10472628;879082679,28;12527;
2020-04-22;84,920;84,960;84,000;87,140;83,160;85,220;85,232;16518713;1407871012,23;21369;
2020-04-21;81,700;81,760;85,400;85,440;81,340;81,340;83,095;13250830;1101534199,43;16181;
2020-04-20;86,000;86,040;86,780;86,900;84,900;86,260;85,781;9486978;812960144,77;11426;
2020-04-17;86,460;86,480;85,000;86,860;85,000;86,600;86,138;19084008;1643689868,03;21017;
2020-04-16;83,960;84,000;82,160;84,240;81,500;83,720;83,130;12222007;1015997754,86;13311;
2020-04-15;80,840;80,920;82,500;83,760;80,840;81,260;82,397;12890103;1062146790,47;14686;
2020-04-14;82,180;82,220;81,480;82,460;80,620;82,400;81,790;12757778;1043458913,96;14451;
2020-04-09;79,920;80,000;81,620;81,640;79,400;80,000;80,214;5371801;430910757,43;6097;
2020-04-08;80,960;81,000;78,800;81,940;78,620;80,880;80,793;10552124;852568979,15;11792;
2020-04-07;79,280;79,320;80,760;80,960;78,120;79,640;79,695;14575996;1161687380,47;15745;
2020-04-06;79,760;79,820;80,020;81,220;79,240;79,760;79,952;9349822;747552674,77;10614;
2020-04-03;78,080;78,120;79,300;79,680;78,040;78,380;78,860;8895663;701555407,44;11817;
2020-04-02;79,020;79,060;79,840;80,920;77,980;79,200;79,206;13662753;1082088633,93;16476;
2020-04-01;78,800;78,840;78,020;79,980;77,600;78,880;78,992;13181638;1041179598,88;14791;
2020-03-31;80,960;80,980;81,500;82,000;78,600;81,060;80,491;20440583;1645289805,17;19841;
2020-03-30;78,180;78,200;74,320;78,680;72,940;78,680;76,655;15671084;1201101802,54;16444;
2020-03-27;73,800;73,840;75,900;76,280;72,700;73,760;74,221;15945121;1183526427,12;16395;
2020-03-26;75,120;75,160;74,560;75,600;73,060;75,600;74,539;15272927;1138373791,77;16339;
2020-03-25;76,160;76,200;78,760;78,860;73,080;76,700;75,906;13845677;1050980636,28;15700;
2020-03-24;75,660;75,700;73,900;76,900;72,360;76,020;75,183;18366283;1380692694,96;20040;
2020-03-23;70,700;70,800;71,380;76,140;70,020;70,560;72,011;16131212;1163866800,51;21629;
2020-03-20;74,160;74,200;77,560;78,140;72,680;74,240;74,731;20347516;1520577614,99;25082;
2020-03-19;74,700;74,800;69,580;75,060;67,880;75,060;72,571;26739755;1938460060,75;30943;
2020-03-18;70,340;70,520;66,200;72,500;64,660;70,100;69,894;23415045;1636274295,83;29590;
2020-03-17;68,500;68,540;65,200;68,880;63,060;68,060;66,643;18286085;1217595331,11;19312;
2020-03-16;62,820;62,920;61,500;64,740;59,540;63,120;62,268;22072695;1374191592,06;29772;
2020-03-13;65,100;65,180;62,140;69,040;61,340;65,020;65,265;26417258;1724088921;31590;
2020-03-12;61,220;61,320;64,560;65,700;60,740;60,980;63,153;26496816;1673896280,95;35624;
2020-03-11;68,880;68,940;69,900;71,160;68,420;68,820;69,676;14651560;1020775201,39;17382;
2020-03-10;69,720;69,780;69,740;72,200;68,540;69,640;70,371;18443174;1297977494,98;22708;
2020-03-09;69,440;69,480;66,940;69,760;66,000;69,260;68,128;20933406;1426024520,07;26528;
2020-03-06;71,500;71,540;73,260;73,400;70,720;71,340;71,672;14219201;1019100352,78;18897;
2020-03-05;74,920;74,960;77,000;77,100;73,780;74,920;74,945;11277136;844985801,6;14526;
2020-03-04;76,000;76,060;76,100;77,140;75,420;76,100;76,191;10240943;780277210,11;11044;
